security_id,issuer_id,effective_start,effective_end,verified_date,source
aios:bounded:sp500:mnst,aios:issuer:sec:0000865752,2025-01-01,2026-08-13,2026-07-21,https://data.sec.gov/submissions/CIK0000865752.json
