ticker,security_id,issuer_id,cik,sec_name,sec_ticker,assignment_start,assignment_end,provider,provider_symbol,provider_rows,provider_first_date,provider_last_date,sec_payload_sha256,sec_history_sources,price_payload_sha256,review_status,reason,verified_date,sec_source,provider_source
FERG,aios:bounded:sp500:ferg,aios:issuer:sec:0002011641,0002011641,Ferguson Enterprises Inc. /DE/,FERG,2026-08-05,2026-08-07,yfinance,FERG,2,2026-08-05,2026-08-06,b80896a8053857b7838473a9302ffc08dcdfdde1d7a68ab8c1d6e7e133e52129,,8f6e849165933794afc6145305bd52a8035fdf576f0c7418e93599d5364b241c,accepted,,2026-08-07,https://data.sec.gov/submissions/CIK0002011641.json,https://query1.finance.yahoo.com/v8/finance/chart/FERG
