provider,provider_symbol,security_id,data_start,data_end,mapping_status,verified_date,source
yfinance,FICO,aios:bounded:sp500:fico,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/FICO
yfinance,FIS,aios:bounded:sp500:fis,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/FIS
yfinance,FITB,aios:bounded:sp500:fitb,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/FITB
yfinance,FMC,aios:bounded:sp500:fmc,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/FMC
yfinance,FOX,aios:bounded:sp500:fox,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/FOX
yfinance,FOXA,aios:bounded:sp500:foxa,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/FOXA
yfinance,FRT,aios:bounded:sp500:frt,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/FRT
yfinance,FSLR,aios:bounded:sp500:fslr,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/FSLR
yfinance,FTNT,aios:bounded:sp500:ftnt,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/FTNT
yfinance,FTV,aios:bounded:sp500:ftv,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/FTV
yfinance,GD,aios:bounded:sp500:gd,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GD
yfinance,GE,aios:bounded:sp500:ge,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GE
yfinance,GEHC,aios:bounded:sp500:gehc,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GEHC
yfinance,GEN,aios:bounded:sp500:gen,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GEN
yfinance,GILD,aios:bounded:sp500:gild,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GILD
yfinance,GIS,aios:bounded:sp500:gis,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GIS
yfinance,GL,aios:bounded:sp500:gl,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GL
yfinance,GLW,aios:bounded:sp500:glw,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GLW
yfinance,GM,aios:bounded:sp500:gm,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GM
yfinance,GNRC,aios:bounded:sp500:gnrc,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GNRC
yfinance,GOOG,aios:bounded:sp500:goog,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GOOG
yfinance,GOOGL,aios:bounded:sp500:googl,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GOOGL
yfinance,GPC,aios:bounded:sp500:gpc,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GPC
yfinance,GPN,aios:bounded:sp500:gpn,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GPN
yfinance,GRMN,aios:bounded:sp500:grmn,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/GRMN
