provider,provider_symbol,security_id,data_start,data_end,mapping_status,verified_date,source
yfinance,COR,aios:security:cencora-common,2023-08-01,2025-01-01,verified,2026-07-16,https://query1.finance.yahoo.com/v8/finance/chart/COR
yfinance,DAY,aios:security:dayforce-common,2023-08-01,2025-01-01,unavailable,2026-07-16,https://query1.finance.yahoo.com/v8/finance/chart/DAY
yfinance,DOC,aios:security:healthpeak-common,2023-08-01,2024-03-04,blocked_wrong_security,2026-07-16,https://query1.finance.yahoo.com/v8/finance/chart/DOC
yfinance,DOC,aios:security:healthpeak-common,2024-03-04,2025-01-01,verified,2026-07-16,https://query1.finance.yahoo.com/v8/finance/chart/DOC
yfinance,CPAY,aios:security:corpay-common,2023-08-01,2025-01-01,verified,2026-07-16,https://query1.finance.yahoo.com/v8/finance/chart/CPAY
yfinance,WRK,aios:bounded:sp500:wrk,2023-08-01,2024-07-08,unavailable,2026-07-16,https://query1.finance.yahoo.com/v8/finance/chart/WRK
yfinance,SW,aios:bounded:sp500:sw,2023-08-01,2024-07-08,blocked_wrong_security,2026-07-16,https://query1.finance.yahoo.com/v8/finance/chart/SW
yfinance,SW,aios:bounded:sp500:sw,2024-07-08,2025-01-01,verified,2026-07-16,https://query1.finance.yahoo.com/v8/finance/chart/SW
