ticker,security_id,issuer_id,cik,sec_name,sec_ticker,assignment_start,assignment_end,provider,provider_symbol,provider_rows,provider_first_date,provider_last_date,sec_payload_sha256,sec_history_sources,price_payload_sha256,review_status,reason,verified_date,sec_source,provider_source
MET,aios:bounded:sp500:met,aios:issuer:sec:0001099219,0001099219,METLIFE INC,MET,2023-08-01,2025-01-01,yfinance,MET,358,2023-08-01,2024-12-31,fdc086cc406cd31c5c9424d3f535c67b6e1c593fc0c0b0055080d40c2329bf8d,,4c7602a40873d041adaa0edb20b5e6bb01467d6ccbd0cf7a842ff2b58c673666,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001099219.json,https://query1.finance.yahoo.com/v8/finance/chart/MET
META,aios:bounded:sp500:meta,aios:issuer:sec:0001326801,0001326801,"Meta Platforms, Inc.",META,2023-08-01,2025-01-01,yfinance,META,358,2023-08-01,2024-12-31,cbc85a737a45966210160974e5ada9feeeafa70c9d5760f6442d12c6d7336b49,https://data.sec.gov/submissions/CIK0001326801-submissions-001.json,b0a411ef51881308e2c336f41daecbf8e8e5872e707bb0188e309e25b120a5c5,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001326801.json,https://query1.finance.yahoo.com/v8/finance/chart/META
MGM,aios:bounded:sp500:mgm,aios:issuer:sec:0000789570,0000789570,MGM Resorts International,MGM,2023-08-01,2025-01-01,yfinance,MGM,358,2023-08-01,2024-12-31,b385ce57dab1637326b68cb597a42924d4028f82c707dfc2ef0dfcc9796a3f6a,,3d0d98058d2fe64e97e6ec8936ff5dc1b72f6fe761adcb118a895fe38b2deb6b,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000789570.json,https://query1.finance.yahoo.com/v8/finance/chart/MGM
MHK,aios:bounded:sp500:mhk,aios:issuer:sec:0000851968,0000851968,MOHAWK INDUSTRIES INC,MHK,2023-08-01,2025-01-01,yfinance,MHK,358,2023-08-01,2024-12-31,376b0ca6c6539ca2f16b46178213759bed5cc69bfd9352bf0284320cc0decb04,,740ec981955c2739da33f2a5218673a31e0ea9391297504eac4f4866d286167e,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000851968.json,https://query1.finance.yahoo.com/v8/finance/chart/MHK
MKC,aios:bounded:sp500:mkc,aios:issuer:sec:0000063754,0000063754,MCCORMICK & CO INC,MKC,2023-08-01,2025-01-01,yfinance,MKC,358,2023-08-01,2024-12-31,3ace786ef7ac95f33ddd581c69d2e361463f26624a7e9f52aff05cc533ac044e,,2f8e247222871e0169627fb7e8ec5665bdfb3b3e29dd0ab7de09fcb833dabd9d,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000063754.json,https://query1.finance.yahoo.com/v8/finance/chart/MKC
MKTX,aios:bounded:sp500:mktx,aios:issuer:sec:0001278021,0001278021,MARKETAXESS HOLDINGS INC,MKTX,2023-08-01,2025-01-01,yfinance,MKTX,358,2023-08-01,2024-12-31,65ac6b70a7b6806844892ac300c591fac1d4d75b8006398835073009c2361d88,,2471a0ef02bf415e4bea4cce7bcbfd92480ce7f6f883d125d57da278f3e020c9,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001278021.json,https://query1.finance.yahoo.com/v8/finance/chart/MKTX
MLM,aios:bounded:sp500:mlm,aios:issuer:sec:0000916076,0000916076,MARTIN MARIETTA MATERIALS INC,MLM,2023-08-01,2025-01-01,yfinance,MLM,358,2023-08-01,2024-12-31,d9cccef691c8ddf103b5f65138ae6795b52681a8404da7e5df7f3f104a52a624,,f7a0fe5e96c4af4509019284403cfed42424a8fdf1064e9d8a9713bb98a7ee9f,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000916076.json,https://query1.finance.yahoo.com/v8/finance/chart/MLM
MMC,aios:bounded:sp500:mmc,,,,,2023-08-01,2025-01-01,yfinance,,,,,,,,rejected,SEC current ticker map has 0 records; manual review required,2026-07-17,,
MMM,aios:bounded:sp500:mmm,aios:issuer:sec:0000066740,0000066740,3M CO,MMM,2023-08-01,2025-01-01,yfinance,MMM,358,2023-08-01,2024-12-31,b25863b03cc06dbd067ee1ea7e313ce8fb5b3e6fcfec6eabcb5f2f34c09c126b,,143d2bbe460e153116a5ff71f3c973a945a2eb12825d9f4b1f9cd77c2d542e34,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000066740.json,https://query1.finance.yahoo.com/v8/finance/chart/MMM
MNST,aios:bounded:sp500:mnst,aios:issuer:sec:0000865752,0000865752,Monster Beverage Corp,MNST,2023-08-01,2025-01-01,yfinance,MNST,358,2023-08-01,2024-12-31,6f1942a4c6ec634864099b64ca5be162fad968fb6b61adbce6b89159a24b3f04,,d6e6b9de5bff7897576027279d1304a37ea281db087ce7fd8dcedf858939fc5e,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000865752.json,https://query1.finance.yahoo.com/v8/finance/chart/MNST
MO,aios:bounded:sp500:mo,aios:issuer:sec:0000764180,0000764180,"ALTRIA GROUP, INC.",MO,2023-08-01,2025-01-01,yfinance,MO,358,2023-08-01,2024-12-31,30afa28e3dc83ffa2d3f8e2237862fe87a43e6b94bdb7d280ca4cd2d1f468d9b,,c352fcbe7fca78e09cd97ecf139b8e1e78275410fc489dd37d87da4f3fa9ae63,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000764180.json,https://query1.finance.yahoo.com/v8/finance/chart/MO
MOH,aios:bounded:sp500:moh,aios:issuer:sec:0001179929,0001179929,"MOLINA HEALTHCARE, INC.",MOH,2023-08-01,2025-01-01,yfinance,MOH,358,2023-08-01,2024-12-31,4a0803950a6a576b13bf8e261e1120e826e575740c311fafc5b6305e9767a8bf,,3ad78dca1cbbfd8cc4eef1aeddaaa9fc4e1dbd3339d0bf2d6fe6b6130921f4d5,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001179929.json,https://query1.finance.yahoo.com/v8/finance/chart/MOH
MOS,aios:bounded:sp500:mos,aios:issuer:sec:0001285785,0001285785,MOSAIC CO,MOS,2023-08-01,2025-01-01,yfinance,MOS,358,2023-08-01,2024-12-31,7fe6ae9ece54313ccb4acaf36f38a544a142befb820e6373b08162768e1c6f78,,8f9e6d98389a8f70c333aba044a50b4921818e6fea3e328d02384376c627735a,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001285785.json,https://query1.finance.yahoo.com/v8/finance/chart/MOS
MPC,aios:bounded:sp500:mpc,aios:issuer:sec:0001510295,0001510295,Marathon Petroleum Corp,MPC,2023-08-01,2025-01-01,yfinance,MPC,358,2023-08-01,2024-12-31,2a30e42ddead4f9a732c9726037201b9755570b33e76979e6961d0a0e507eca1,,88575f42c15e548e3fdadbbb2eb2bcd3824f9fb093bd4467b66d452c03652c86,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001510295.json,https://query1.finance.yahoo.com/v8/finance/chart/MPC
MPWR,aios:bounded:sp500:mpwr,aios:issuer:sec:0001280452,0001280452,MONOLITHIC POWER SYSTEMS INC,MPWR,2023-08-01,2025-01-01,yfinance,MPWR,358,2023-08-01,2024-12-31,5e465f4ed09da6653bd2131910b43b4d6925283a3be617991eddd3d27fb8433c,,32777a5e8ed3c93a8a3dd6dafe80aaf151604ec9dcf12aca2725de01815df14f,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001280452.json,https://query1.finance.yahoo.com/v8/finance/chart/MPWR
