ticker,security_id,issuer_id,cik,sec_name,sec_ticker,assignment_start,assignment_end,provider,provider_symbol,provider_rows,provider_first_date,provider_last_date,sec_payload_sha256,sec_history_sources,price_payload_sha256,review_status,reason,verified_date,sec_source,provider_source
NDSN,aios:bounded:sp500:ndsn,aios:issuer:sec:0000072331,0000072331,NORDSON CORP,NDSN,2023-08-01,2025-01-01,yfinance,NDSN,358,2023-08-01,2024-12-31,8b76c5a2b40da55b590fb3cfc2bd5e38ed628fbac124548a9242094985ee581c,,ac7bce293c830176ebd039e01ca27e4a8c41d8c3847d4184791773df2779d3a0,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000072331.json,https://query1.finance.yahoo.com/v8/finance/chart/NDSN
NEE,aios:bounded:sp500:nee,aios:issuer:sec:0000753308,0000753308,NEXTERA ENERGY INC,NEE,2023-08-01,2025-01-01,yfinance,NEE,358,2023-08-01,2024-12-31,65e8b2b8f6435d40a87388326c0e213c6ca329d239ac2582381d1a762110d132,,bd616b040f20dee8c437635240437b413c7ed38996ef32758531b1b6fec0b7ff,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000753308.json,https://query1.finance.yahoo.com/v8/finance/chart/NEE
NEM,aios:bounded:sp500:nem,aios:issuer:sec:0001164727,0001164727,NEWMONT Corp /DE/,NEM,2023-08-01,2025-01-01,yfinance,NEM,358,2023-08-01,2024-12-31,1b392d0f5590e39fa887781d474a112fc004e5d6d3997e34e37780cad01b03c8,,2a7849c9e098ef4579e7658f165f87cd2c53bbb52bf7ff0109ec0e68fd11ced7,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001164727.json,https://query1.finance.yahoo.com/v8/finance/chart/NEM
NFLX,aios:bounded:sp500:nflx,aios:issuer:sec:0001065280,0001065280,NETFLIX INC,NFLX,2023-08-01,2025-01-01,yfinance,NFLX,358,2023-08-01,2024-12-31,ba75a987a4987f93ddf480d8dfb55af09a80eb1bf7a54a551e9e2ae32817a47f,,a758a053579d2441ee1ee7602767ed06568736e92d9e05a167694b620e14dc01,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001065280.json,https://query1.finance.yahoo.com/v8/finance/chart/NFLX
NI,aios:bounded:sp500:ni,aios:issuer:sec:0001111711,0001111711,NISOURCE INC.,NI,2023-08-01,2025-01-01,yfinance,NI,358,2023-08-01,2024-12-31,c7b95e5ffa3cd6e61cbf25cfb96028f37d12a31eb01a8996e75a117b4c23596d,,f9de74e6adf6f4ce119c65da03a057ddcef022236cd3ed74ef1e003226a348ba,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001111711.json,https://query1.finance.yahoo.com/v8/finance/chart/NI
NKE,aios:bounded:sp500:nke,aios:issuer:sec:0000320187,0000320187,"NIKE, Inc.",NKE,2023-08-01,2025-01-01,yfinance,NKE,358,2023-08-01,2024-12-31,186b9394fd6b10482627ea20e72b0e9e0ae90c438a280f9f6ebead75f7003e2f,,7b810434450a6bae646c1036bd645996edebc182109cada6930e59af15c64328,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000320187.json,https://query1.finance.yahoo.com/v8/finance/chart/NKE
NOC,aios:bounded:sp500:noc,aios:issuer:sec:0001133421,0001133421,NORTHROP GRUMMAN CORP /DE/,NOC,2023-08-01,2025-01-01,yfinance,NOC,358,2023-08-01,2024-12-31,52607cf6ec5fc6e4402e2786110369a4ae9234cfeaea7c7b3314bfece69e7c6c,,74ed820e0506d81e4747a41899ad78c33e739b61a7c7906fbcf468ed7d9862f8,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001133421.json,https://query1.finance.yahoo.com/v8/finance/chart/NOC
NOW,aios:bounded:sp500:now,aios:issuer:sec:0001373715,0001373715,"ServiceNow, Inc.",NOW,2023-08-01,2025-01-01,yfinance,NOW,358,2023-08-01,2024-12-31,5172b043c2399dae27d3ba00f4a19dd3dbb5732c28a9475fd65f16ca8aa2b9f1,,00dc590d9bf881ad26b4b396d5e221d94b3d176cee22f6e3e7f54161441ed3d9,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001373715.json,https://query1.finance.yahoo.com/v8/finance/chart/NOW
NRG,aios:bounded:sp500:nrg,aios:issuer:sec:0001013871,0001013871,"NRG ENERGY, INC.",NRG,2023-08-01,2025-01-01,yfinance,NRG,358,2023-08-01,2024-12-31,459d581bc2ac1d38ad5f81db79c3301eb739ad7aff05fbed328074d8be25f973,,04e69d2d4bc752e4f0f6608c6b71dbe1c93cd43c573e60c4c562ca9713e550f6,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001013871.json,https://query1.finance.yahoo.com/v8/finance/chart/NRG
NSC,aios:bounded:sp500:nsc,aios:issuer:sec:0000702165,0000702165,NORFOLK SOUTHERN CORP,NSC,2023-08-01,2025-01-01,yfinance,NSC,358,2023-08-01,2024-12-31,ba1b6a3550f4f55a64ea11d8c74f7f71d37077acb28fbbc12a7eb20dfe909eb0,,eb16f05074446871881355816c28960a0744b04ddf6eb173d18610bb31feed37,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000702165.json,https://query1.finance.yahoo.com/v8/finance/chart/NSC
NTAP,aios:bounded:sp500:ntap,aios:issuer:sec:0001002047,0001002047,"NetApp, Inc.",NTAP,2023-08-01,2025-01-01,yfinance,NTAP,358,2023-08-01,2024-12-31,1eaa494cb843a57ec22156a71a09bfccf6e490f0306213b41c53fcad3dfc6414,,1c9b61cff01e525355aca8359c9324926db461d6a627097bfd70ff929e93e1c4,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001002047.json,https://query1.finance.yahoo.com/v8/finance/chart/NTAP
NTRS,aios:bounded:sp500:ntrs,aios:issuer:sec:0000073124,0000073124,NORTHERN TRUST CORP,NTRS,2023-08-01,2025-01-01,yfinance,NTRS,358,2023-08-01,2024-12-31,fe2885b60eac12996a1bc1409593944cbc279c9b7899756d29a89ffc74e7fea5,,85f4e149c070e75d1157d88e23e180724f216045e701a282b0bdee680dd8d60f,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000073124.json,https://query1.finance.yahoo.com/v8/finance/chart/NTRS
NUE,aios:bounded:sp500:nue,aios:issuer:sec:0000073309,0000073309,NUCOR CORP,NUE,2023-08-01,2025-01-01,yfinance,NUE,358,2023-08-01,2024-12-31,8f2a5130bcd5ada27f5f780875061e1144a41ab22cbf175b8ecfbaea7cd8246c,,4e245fb4720715afad0b172259e52b269983d3eb982aa3dbb1e8cabeb5127723,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000073309.json,https://query1.finance.yahoo.com/v8/finance/chart/NUE
