provider,provider_symbol,security_id,data_start,data_end,mapping_status,verified_date,source
tiingo,HES,aios:bounded:sp500:hes,2023-08-01,2025-01-01,verified,2026-07-17,https://api.tiingo.com/tiingo/daily/HES
tiingo,HOLX,aios:bounded:sp500:holx,2023-08-01,2025-01-01,verified,2026-07-17,https://api.tiingo.com/tiingo/daily/HOLX
