provider,provider_symbol,security_id,data_start,data_end,mapping_status,verified_date,source
tiingo,WBA,aios:bounded:sp500:wba,2023-08-01,2025-01-01,verified,2026-07-18,https://api.tiingo.com/tiingo/daily/WBA
tiingo,XOM,aios:bounded:sp500:xom,2023-08-01,2025-01-01,verified,2026-07-18,https://api.tiingo.com/tiingo/daily/XOM
