provider,provider_symbol,security_id,data_start,data_end,mapping_status,verified_date,source
yfinance,DHI,aios:bounded:sp500:dhi,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DHI
yfinance,DHR,aios:bounded:sp500:dhr,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DHR
yfinance,DIS,aios:bounded:sp500:dis,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DIS
yfinance,DLR,aios:bounded:sp500:dlr,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DLR
yfinance,DLTR,aios:bounded:sp500:dltr,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DLTR
yfinance,DOV,aios:bounded:sp500:dov,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DOV
yfinance,DOW,aios:bounded:sp500:dow,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DOW
yfinance,DPZ,aios:bounded:sp500:dpz,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DPZ
yfinance,DRI,aios:bounded:sp500:dri,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DRI
yfinance,DTE,aios:bounded:sp500:dte,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DTE
yfinance,DUK,aios:bounded:sp500:duk,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DUK
yfinance,DVA,aios:bounded:sp500:dva,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DVA
yfinance,DVN,aios:bounded:sp500:dvn,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DVN
yfinance,DXCM,aios:bounded:sp500:dxcm,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/DXCM
yfinance,EA,aios:bounded:sp500:ea,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/EA
yfinance,EBAY,aios:bounded:sp500:ebay,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/EBAY
yfinance,ECL,aios:bounded:sp500:ecl,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/ECL
yfinance,ED,aios:bounded:sp500:ed,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/ED
yfinance,EFX,aios:bounded:sp500:efx,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/EFX
yfinance,EG,aios:bounded:sp500:eg,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/EG
yfinance,EIX,aios:bounded:sp500:eix,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/EIX
yfinance,EL,aios:bounded:sp500:el,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/EL
yfinance,ELV,aios:bounded:sp500:elv,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/ELV
yfinance,EMN,aios:bounded:sp500:emn,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/EMN
yfinance,EMR,aios:bounded:sp500:emr,2023-08-01,2025-01-01,verified,2026-07-17,https://query1.finance.yahoo.com/v8/finance/chart/EMR
