ticker,security_id,issuer_id,cik,sec_name,sec_ticker,assignment_start,assignment_end,provider,provider_symbol,provider_rows,provider_first_date,provider_last_date,sec_payload_sha256,sec_history_sources,price_payload_sha256,review_status,reason,verified_date,sec_source,provider_source
WMB,aios:bounded:sp500:wmb,aios:issuer:sec:0000107263,0000107263,"WILLIAMS COMPANIES, INC.",WMB,2023-08-01,2025-01-01,yfinance,WMB,358,2023-08-01,2024-12-31,aef1c182b0967d9889df35e475a7f7d89a09f427d8cb7a02c1eb4be05ba57f01,,36519a9f49c2622064ffa8f58392887f6c42774195010fad6e9511af8b018713,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000107263.json,https://query1.finance.yahoo.com/v8/finance/chart/WMB
WMT,aios:bounded:sp500:wmt,aios:issuer:sec:0000104169,0000104169,Walmart Inc.,WMT,2023-08-01,2025-01-01,yfinance,WMT,358,2023-08-01,2024-12-31,f245f5aaa84877482d6c5d3d0e379bdfc0e42ccd3e07912843eb4bd641c11dce,,f83018201f6eb66658e190a9049c9eba62209d36a857bc55fa53d1cf23c0a176,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000104169.json,https://query1.finance.yahoo.com/v8/finance/chart/WMT
WRB,aios:bounded:sp500:wrb,aios:issuer:sec:0000011544,0000011544,BERKLEY W R CORP,WRB,2023-08-01,2025-01-01,yfinance,WRB,358,2023-08-01,2024-12-31,279bb8a3a7eaf560f635770abd9173c5727a410c8ddcb4f3923101d070f72ada,,77ff007444926d3505917a965e81276231640606b67cf14add8327f6fd872a24,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000011544.json,https://query1.finance.yahoo.com/v8/finance/chart/WRB
WST,aios:bounded:sp500:wst,aios:issuer:sec:0000105770,0000105770,WEST PHARMACEUTICAL SERVICES INC,WST,2023-08-01,2025-01-01,yfinance,WST,358,2023-08-01,2024-12-31,f98cba5e8387f5f807f7367fa8687c148308fc19eafe385054b9b1d6e69596e9,,8c020df1fdeb704daa30c7009821a80def1c1488dfbe02de0b1bc41be3620d8b,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000105770.json,https://query1.finance.yahoo.com/v8/finance/chart/WST
WTW,aios:bounded:sp500:wtw,aios:issuer:sec:0001140536,0001140536,WILLIS TOWERS WATSON PLC,WTW,2023-08-01,2025-01-01,yfinance,WTW,358,2023-08-01,2024-12-31,cbc68d664a0716586d2ffa12cde87ceb94a00e686edf718d27b5ada93bee400a,,18bdc6d2d9737ad8e4a09e28f36f255f36ac895112581f8ead8421dbbd9d750f,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001140536.json,https://query1.finance.yahoo.com/v8/finance/chart/WTW
WY,aios:bounded:sp500:wy,aios:issuer:sec:0000106535,0000106535,WEYERHAEUSER CO,WY,2023-08-01,2025-01-01,yfinance,WY,358,2023-08-01,2024-12-31,0542caac03f3032b0f45878f281e59c3050f02a8129051b42bad56e92b7cf850,,49d525cc9c3a42c53592304a31dbc14fdabfa251353dee8898da87ffde5e79a4,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000106535.json,https://query1.finance.yahoo.com/v8/finance/chart/WY
WYNN,aios:bounded:sp500:wynn,aios:issuer:sec:0001174922,0001174922,WYNN RESORTS LTD,WYNN,2023-08-01,2025-01-01,yfinance,WYNN,358,2023-08-01,2024-12-31,44d8da59c56ccdaa622150afd09d95cd6cadc036c48e9c799d384501657009fe,,ac6e03cabc8505e201e9a5ab5c85fa52747c4ed264c79b1e2f2c04051b3adf6e,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001174922.json,https://query1.finance.yahoo.com/v8/finance/chart/WYNN
XEL,aios:bounded:sp500:xel,aios:issuer:sec:0000072903,0000072903,XCEL ENERGY INC,XEL,2023-08-01,2025-01-01,yfinance,XEL,358,2023-08-01,2024-12-31,25877a4fc9be78cbf4363c6e4377f5ec0434ea9b57681c2e02ea5f2734051ffa,,bc709c05a17882c06c3ba56e9f9b7ff5e77b50fce332ceec2b5e6d8674d8ebe0,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000072903.json,https://query1.finance.yahoo.com/v8/finance/chart/XEL
XOM,aios:bounded:sp500:xom,,,,,2023-08-01,2025-01-01,yfinance,,,,,,,,rejected,ticker is absent from the SEC submissions identity,2026-07-18,,
XYL,aios:bounded:sp500:xyl,aios:issuer:sec:0001524472,0001524472,Xylem Inc.,XYL,2023-08-01,2025-01-01,yfinance,XYL,358,2023-08-01,2024-12-31,75a9931073690a93cc7ed5bea1730a992e40b3103e4821518e43f1596935eb03,,b9f7cf9420a83c807d7b31378253a56efcbcc02f601a9c77efcfd66cdf7d68fb,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001524472.json,https://query1.finance.yahoo.com/v8/finance/chart/XYL
YUM,aios:bounded:sp500:yum,aios:issuer:sec:0001041061,0001041061,YUM BRANDS INC,YUM,2023-08-01,2025-01-01,yfinance,YUM,358,2023-08-01,2024-12-31,4f4757c1e4bccd697513106126bb044c07a1ea22603a7230e2ca780bde2b0039,,30958c50e046ae5da5941cb47bca1bb9a57ac5a30514796cb03a2cf2a9baf868,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001041061.json,https://query1.finance.yahoo.com/v8/finance/chart/YUM
ZBH,aios:bounded:sp500:zbh,aios:issuer:sec:0001136869,0001136869,"ZIMMER BIOMET HOLDINGS, INC.",ZBH,2023-08-01,2025-01-01,yfinance,ZBH,358,2023-08-01,2024-12-31,5c876caca2d73b8876b0414021c8b56a00553049bb217d0e0b36bddd235a8667,,2d15d08d7a75566677d7c1c63d0a6d7143649b48bb81fbec31a3d2a73a1a23c6,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001136869.json,https://query1.finance.yahoo.com/v8/finance/chart/ZBH
ZBRA,aios:bounded:sp500:zbra,aios:issuer:sec:0000877212,0000877212,ZEBRA TECHNOLOGIES CORP,ZBRA,2023-08-01,2025-01-01,yfinance,ZBRA,358,2023-08-01,2024-12-31,6e64579701f7008742997e9af8101fdc706ac079f98616ac944c285fd4156b49,,b16a6e9b124f49247c7e56a451335a70bac13d3b5f98b20c756910e739ba7fa0,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0000877212.json,https://query1.finance.yahoo.com/v8/finance/chart/ZBRA
ZTS,aios:bounded:sp500:zts,aios:issuer:sec:0001555280,0001555280,Zoetis Inc.,ZTS,2023-08-01,2025-01-01,yfinance,ZTS,358,2023-08-01,2024-12-31,579a1bdc52ad8dfa6aff6ec50743e7d38ef2753f2225ac0c02d3fcd6e350be60,,b8da65c6c9e8c80a4ab4034483ca42d8cec8b20636ee99a8b749716ee332e096,accepted,,2026-07-18,https://data.sec.gov/submissions/CIK0001555280.json,https://query1.finance.yahoo.com/v8/finance/chart/ZTS
