ticker,security_id,issuer_id,cik,sec_name,sec_ticker,assignment_start,assignment_end,provider,provider_symbol,provider_rows,provider_first_date,provider_last_date,sec_payload_sha256,sec_history_sources,price_payload_sha256,review_status,reason,verified_date,sec_source,provider_source
DVN,aios:bounded:sp500:dvn,aios:issuer:sec:0001090012,0001090012,DEVON ENERGY CORP/DE,DVN,2023-08-01,2025-01-01,yfinance,DVN,358,2023-08-01,2024-12-31,d5cd71b6ba3a2815e0d19c4f8178149536858db12810c119449e290c48e3de7f,,5abdba16b02b002e746416d17babcd7b7041df658a0c0b74f66bc52d54f17782,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001090012.json,https://query1.finance.yahoo.com/v8/finance/chart/DVN
DXCM,aios:bounded:sp500:dxcm,aios:issuer:sec:0001093557,0001093557,DEXCOM INC,DXCM,2023-08-01,2025-01-01,yfinance,DXCM,358,2023-08-01,2024-12-31,f691dcfdd022fce17a56230776cca1526cf517ec1f08600698b73079940ca3d6,,21e7adc9dca14dc4c2bcb54fb18786584ba9b8a0b7faa9943bf4562afad89f8d,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001093557.json,https://query1.finance.yahoo.com/v8/finance/chart/DXCM
EA,aios:bounded:sp500:ea,aios:issuer:sec:0000712515,0000712515,ELECTRONIC ARTS INC.,EA,2023-08-01,2025-01-01,yfinance,EA,358,2023-08-01,2024-12-31,122fc7bd95717b97cff337e7156c37fd5b562cee5cfb7a0a067736684e84bfef,,0ea3c15c9bf961a2c7aee2e19ff1c7129c23cc4ae07f04b463bb077ac91f5bb2,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000712515.json,https://query1.finance.yahoo.com/v8/finance/chart/EA
EBAY,aios:bounded:sp500:ebay,aios:issuer:sec:0001065088,0001065088,EBAY INC,EBAY,2023-08-01,2025-01-01,yfinance,EBAY,358,2023-08-01,2024-12-31,996a35af149fe9593820853c94cbb853ceae13c13ddd93723eb318582677c399,,56eae820ebce5d5b262c4bff325385e414ad6c928e59115686b10e166d5b9fe4,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001065088.json,https://query1.finance.yahoo.com/v8/finance/chart/EBAY
ECL,aios:bounded:sp500:ecl,aios:issuer:sec:0000031462,0000031462,ECOLAB INC.,ECL,2023-08-01,2025-01-01,yfinance,ECL,358,2023-08-01,2024-12-31,affbda42c7b62fa4b262f3bf4797afcda523c973cde4f5fa9f77c1886feeb517,,785892c00754efdc2615ec5796c977f30a058876a1a7073b62d4b4ed3b5f6cc7,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000031462.json,https://query1.finance.yahoo.com/v8/finance/chart/ECL
ED,aios:bounded:sp500:ed,aios:issuer:sec:0001047862,0001047862,CONSOLIDATED EDISON INC,ED,2023-08-01,2025-01-01,yfinance,ED,358,2023-08-01,2024-12-31,af9df7dda230ab3ac8e32f0a8bd475e40bc0fdbc11bf0a2fc6749a98e98da5b0,,05ccea8579a9da1ef8454e6947b42b077142a672a8d6e4f14c5ca190ebaccf36,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001047862.json,https://query1.finance.yahoo.com/v8/finance/chart/ED
EFX,aios:bounded:sp500:efx,aios:issuer:sec:0000033185,0000033185,EQUIFAX INC,EFX,2023-08-01,2025-01-01,yfinance,EFX,358,2023-08-01,2024-12-31,7b64dd48633b00f18e149bfe043a07171519d352da0c2475ec73c09e30d0a78c,,1e61316a8481324bf6160eb50ab731f2ea873d1625b51a35ac754c0bfa9c8434,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000033185.json,https://query1.finance.yahoo.com/v8/finance/chart/EFX
EG,aios:bounded:sp500:eg,aios:issuer:sec:0001095073,0001095073,"EVEREST GROUP, LTD.",EG,2023-08-01,2025-01-01,yfinance,EG,358,2023-08-01,2024-12-31,60430b5119a9fb71a946fbdac098f84ebde1ec0f25e5a6f34e3d8bd7033bd82d,,67e34de8aafa7eb084964e3ffd5296c878b753d415decf717fc118ee53de7c02,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001095073.json,https://query1.finance.yahoo.com/v8/finance/chart/EG
EIX,aios:bounded:sp500:eix,aios:issuer:sec:0000827052,0000827052,EDISON INTERNATIONAL,EIX,2023-08-01,2025-01-01,yfinance,EIX,358,2023-08-01,2024-12-31,32f3487c0122d3da40291b1545a404c71d1fe1165136bdbb43edff0667bf71f8,,339a882dbabf12b50bb079ac3ed66cd5c60dc41b749146e5e722075556df54d1,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000827052.json,https://query1.finance.yahoo.com/v8/finance/chart/EIX
EL,aios:bounded:sp500:el,aios:issuer:sec:0001001250,0001001250,ESTEE LAUDER COMPANIES INC,EL,2023-08-01,2025-01-01,yfinance,EL,358,2023-08-01,2024-12-31,31c97f33af147225273351fbeeae374e740139c2eaf10989ce9d65c23d7a4a37,,beb6c75ba645a81297bf3685bc1fb1ee8ba09769bdcbe80d674d0e5cc4799ddb,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001001250.json,https://query1.finance.yahoo.com/v8/finance/chart/EL
ELV,aios:bounded:sp500:elv,aios:issuer:sec:0001156039,0001156039,"Elevance Health, Inc.",ELV,2023-08-01,2025-01-01,yfinance,ELV,358,2023-08-01,2024-12-31,42d55709011399039ad8c6f07c17741dc7509b9cad350b8d10e883c072eaa1ba,,2072668784c0e84b3f45df8f272e6db3884e7defeb4aba9443094cab526b5dc5,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0001156039.json,https://query1.finance.yahoo.com/v8/finance/chart/ELV
EMN,aios:bounded:sp500:emn,aios:issuer:sec:0000915389,0000915389,EASTMAN CHEMICAL CO,EMN,2023-08-01,2025-01-01,yfinance,EMN,358,2023-08-01,2024-12-31,51746b871e442da7303d50fdb94c7db5926edacdb046d8903d1065b89c4a41b7,,1ccde5ac46f3ea0f40f7599cd18f9ae11aaa840943eeccfea59173aaee1290c5,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000915389.json,https://query1.finance.yahoo.com/v8/finance/chart/EMN
EMR,aios:bounded:sp500:emr,aios:issuer:sec:0000032604,0000032604,EMERSON ELECTRIC CO,EMR,2023-08-01,2025-01-01,yfinance,EMR,358,2023-08-01,2024-12-31,e385c7ac21a36f7d6c3f72de52f8e85605bf82925bff603046d5f92cd78be5b2,,d8dc050fbababb14a3a50325003ba56119078cd4dfc3f62ee0bc61bf6c8a3517,accepted,,2026-07-17,https://data.sec.gov/submissions/CIK0000032604.json,https://query1.finance.yahoo.com/v8/finance/chart/EMR
