security_id,issuer_id,effective_start,effective_end,verified_date,source
aios:bounded:sp500:gs,aios:issuer:sec:0000886982,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000886982.json
aios:bounded:sp500:gww,aios:issuer:sec:0000277135,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000277135.json
aios:bounded:sp500:hal,aios:issuer:sec:0000045012,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000045012.json
aios:bounded:sp500:has,aios:issuer:sec:0000046080,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000046080.json
aios:bounded:sp500:hban,aios:issuer:sec:0000049196,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000049196.json
aios:bounded:sp500:hca,aios:issuer:sec:0000860730,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000860730.json
aios:bounded:sp500:hd,aios:issuer:sec:0000354950,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000354950.json
aios:bounded:sp500:hig,aios:issuer:sec:0000874766,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000874766.json
aios:bounded:sp500:hii,aios:issuer:sec:0001501585,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0001501585.json
aios:bounded:sp500:hlt,aios:issuer:sec:0001585689,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0001585689.json
aios:bounded:sp500:hon,aios:issuer:sec:0000773840,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000773840.json
aios:bounded:sp500:hpe,aios:issuer:sec:0001645590,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0001645590.json
aios:bounded:sp500:hpq,aios:issuer:sec:0000047217,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000047217.json
aios:bounded:sp500:hrl,aios:issuer:sec:0000048465,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000048465.json
aios:bounded:sp500:hsic,aios:issuer:sec:0001000228,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0001000228.json
aios:bounded:sp500:hst,aios:issuer:sec:0001070750,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0001070750.json
aios:bounded:sp500:hsy,aios:issuer:sec:0000047111,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000047111.json
aios:bounded:sp500:hum,aios:issuer:sec:0000049071,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000049071.json
aios:bounded:sp500:hwm,aios:issuer:sec:0000004281,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000004281.json
aios:bounded:sp500:ibm,aios:issuer:sec:0000051143,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000051143.json
aios:bounded:sp500:ice,aios:issuer:sec:0001571949,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0001571949.json
aios:bounded:sp500:idxx,aios:issuer:sec:0000874716,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000874716.json
aios:bounded:sp500:iex,aios:issuer:sec:0000832101,2023-08-01,2025-01-01,2026-07-17,https://data.sec.gov/submissions/CIK0000832101.json
